sub_num,block,true_planet,planet,galaxy,stay_num,reward,planet_in_block
0,1,0,0,0,0,105.0,0
0,1,0,0,0,1,24.0,0
0,1,0,0,0,2,6.0,0
0,1,1,1,0,0,90.0,1
0,1,1,1,0,1,17.0,1
0,1,1,1,0,2,4.0,1
0,1,2,2,1,0,97.0,2
0,1,2,2,1,1,44.0,2
0,1,2,2,1,2,23.0,2
0,1,2,2,1,3,12.0,2
0,1,3,3,1,0,104.0,3
0,1,3,3,1,1,61.0,3
0,1,3,3,1,2,33.0,3
0,1,3,3,1,3,17.0,3
0,1,3,3,1,4,8.0,3
0,1,4,4,1,0,102.0,4
0,1,4,4,1,1,57.0,4
0,1,4,4,1,2,30.0,4
0,1,4,4,1,3,16.0,4
0,1,4,4,1,4,8.0,4
0,1,5,5,2,0,101.0,5
0,1,5,5,2,1,76.0,5
0,1,5,5,2,2,56.0,5
0,1,5,5,2,3,45.0,5
0,1,5,5,2,4,31.0,5
0,1,5,5,2,5,27.0,5
0,1,5,5,2,6,19.0,5
0,1,5,5,2,7,16.0,5
0,1,5,5,2,8,14.0,5
0,1,5,5,2,9,12.0,5
0,1,5,5,2,10,10.0,5
0,1,6,6,2,0,100.0,6
0,1,6,6,2,1,82.0,6
0,1,6,6,2,2,62.0,6
0,1,6,6,2,3,47.0,6
0,1,6,6,2,4,38.0,6
0,1,6,6,2,5,33.0,6
0,1,6,6,2,6,28.0,6
0,1,6,6,2,7,22.0,6
0,1,6,6,2,8,17.0,6
0,1,6,6,2,9,14.0,6
0,1,6,6,2,10,11.0,6
0,1,6,6,2,11,9.0,6
0,1,7,7,2,0,94.0,7
0,1,7,7,2,1,79.0,7
0,1,7,7,2,2,50.0,7
0,1,7,7,2,3,40.0,7
0,1,7,7,2,4,35.0,7
0,1,7,7,2,5,29.0,7
0,1,7,7,2,6,24.0,7
0,1,7,7,2,7,16.0,7
0,1,7,7,2,8,12.0,7
0,1,7,7,2,9,10.0,7
0,1,8,8,0,0,111.0,8
0,1,8,8,0,1,28.0,8
0,1,8,8,0,2,10.0,8
0,1,9,9,0,0,105.0,9
0,1,9,9,0,1,21.0,9
0,1,9,9,0,2,3.0,9
0,1,10,10,0,0,109.0,10
0,2,20,11,0,0,95.0,0
0,2,20,11,0,1,25.0,0
0,2,20,11,0,2,6.0,0
0,2,21,12,0,0,93.0,1
0,2,21,12,0,1,15.0,1
0,2,21,12,0,2,4.0,1
0,2,22,13,0,0,90.0,2
0,2,22,13,0,1,19.0,2
0,2,22,13,0,2,4.0,2
0,2,23,14,2,0,102.0,3
0,2,23,14,2,1,86.0,3
0,2,23,14,2,2,60.0,3
0,2,23,14,2,3,47.0,3
0,2,23,14,2,4,38.0,3
0,2,23,14,2,5,31.0,3
0,2,23,14,2,6,25.0,3
0,2,23,14,2,7,20.0,3
0,2,23,14,2,8,17.0,3
0,2,24,15,2,0,93.0,4
0,2,24,15,2,1,82.0,4
0,2,24,15,2,2,64.0,4
0,2,24,15,2,3,53.0,4
0,2,24,15,2,4,43.0,4
0,2,24,15,2,5,35.0,4
0,2,24,15,2,6,31.0,4
0,2,24,15,2,7,27.0,4
0,2,24,15,2,8,22.0,4
0,2,24,15,2,9,19.0,4
0,2,24,15,2,10,17.0,4
0,2,24,15,2,11,14.0,4
0,2,24,15,2,12,11.0,4
0,2,25,16,2,0,101.0,5
0,2,25,16,2,1,84.0,5
0,2,25,16,2,2,73.0,5
0,2,25,16,2,3,61.0,5
0,2,25,16,2,4,50.0,5
0,2,25,16,2,5,40.0,5
0,2,25,16,2,6,32.0,5
0,2,25,16,2,7,27.0,5
0,2,25,16,2,8,21.0,5
0,2,25,16,2,9,16.0,5
0,2,25,16,2,10,13.0,5
0,2,26,17,2,0,97.0,6
0,2,26,17,2,1,77.0,6
0,2,26,17,2,2,65.0,6
0,2,26,17,2,3,49.0,6
0,2,26,17,2,4,40.0,6
0,2,26,17,2,5,35.0,6
0,2,26,17,2,6,29.0,6
0,2,26,17,2,7,23.0,6
0,2,26,17,2,8,19.0,6
0,2,26,17,2,9,17.0,6
0,2,26,17,2,10,13.0,6
0,2,27,18,2,0,101.0,7
0,2,27,18,2,1,78.0,7
0,2,27,18,2,2,61.0,7
0,2,27,18,2,3,45.0,7
0,2,27,18,2,4,38.0,7
0,2,27,18,2,5,30.0,7
0,2,27,18,2,6,22.0,7
0,2,27,18,2,7,16.0,7
0,2,27,18,2,8,14.0,7
0,2,28,19,1,0,100.0,8
0,2,28,19,1,1,51.0,8
0,2,28,19,1,2,26.0,8
0,3,40,20,1,0,98.0,0
0,3,40,20,1,1,46.0,0
0,3,40,20,1,2,23.0,0
0,3,40,20,1,3,12.0,0
0,3,41,21,2,0,99.0,1
0,3,41,21,2,1,83.0,1
0,3,41,21,2,2,63.0,1
0,3,41,21,2,3,54.0,1
0,3,41,21,2,4,46.0,1
0,3,41,21,2,5,36.0,1
0,3,41,21,2,6,29.0,1
0,3,41,21,2,7,25.0,1
0,3,41,21,2,8,21.0,1
0,3,41,21,2,9,17.0,1
0,3,42,22,1,0,103.0,2
0,3,42,22,1,1,54.0,2
0,3,42,22,1,2,23.0,2
0,3,42,22,1,3,9.0,2
0,3,42,22,1,4,5.0,2
0,3,42,22,1,5,2.0,2
0,3,43,23,1,0,102.0,3
0,3,43,23,1,1,52.0,3
0,3,43,23,1,2,28.0,3
0,3,43,23,1,3,14.0,3
0,3,44,24,1,0,97.0,4
0,3,44,24,1,1,54.0,4
0,3,44,24,1,2,25.0,4
0,3,44,24,1,3,13.0,4
0,3,45,25,1,0,103.0,5
0,3,45,25,1,1,60.0,5
0,3,45,25,1,2,33.0,5
0,3,45,25,1,3,19.0,5
0,3,46,26,2,0,102.0,6
0,3,46,26,2,1,87.0,6
0,3,46,26,2,2,70.0,6
0,3,46,26,2,3,55.0,6
0,3,46,26,2,4,43.0,6
0,3,46,26,2,5,35.0,6
0,3,46,26,2,6,30.0,6
0,3,46,26,2,7,25.0,6
0,3,46,26,2,8,20.0,6
0,3,46,26,2,9,18.0,6
0,3,47,27,2,0,100.0,7
0,3,47,27,2,1,76.0,7
0,3,47,27,2,2,59.0,7
0,3,47,27,2,3,50.0,7
0,3,47,27,2,4,38.0,7
0,3,47,27,2,5,32.0,7
0,3,47,27,2,6,27.0,7
0,3,47,27,2,7,21.0,7
0,3,47,27,2,8,17.0,7
0,3,48,28,1,0,100.0,8
0,3,48,28,1,1,52.0,8
0,3,48,28,1,2,25.0,8
0,3,48,28,1,3,10.0,8
0,3,49,29,1,0,104.0,9
0,3,49,29,1,1,57.0,9
0,3,49,29,1,2,24.0,9
0,3,50,30,2,0,103.0,10
0,4,60,31,0,0,102.0,0
0,4,60,31,0,1,25.0,0
0,4,60,31,0,2,5.0,0
0,4,61,32,0,0,100.0,1
0,4,61,32,0,1,21.0,1
0,4,62,33,0,0,103.0,2
0,4,62,33,0,1,30.0,2
0,4,62,33,0,2,5.0,2
0,4,63,34,2,0,97.0,3
0,4,63,34,2,1,76.0,3
0,4,63,34,2,2,60.0,3
0,4,63,34,2,3,42.0,3
0,4,63,34,2,4,34.0,3
0,4,63,34,2,5,28.0,3
0,4,63,34,2,6,24.0,3
0,4,63,34,2,7,22.0,3
0,4,63,34,2,8,19.0,3
0,4,63,34,2,9,16.0,3
0,4,64,35,2,0,97.0,4
0,4,64,35,2,1,67.0,4
0,4,64,35,2,2,55.0,4
0,4,64,35,2,3,44.0,4
0,4,64,35,2,4,38.0,4
0,4,64,35,2,5,30.0,4
0,4,64,35,2,6,27.0,4
0,4,64,35,2,7,24.0,4
0,4,64,35,2,8,19.0,4
0,4,65,36,2,0,109.0,5
0,4,65,36,2,1,85.0,5
0,4,65,36,2,2,72.0,5
0,4,65,36,2,3,56.0,5
0,4,65,36,2,4,44.0,5
0,4,65,36,2,5,35.0,5
0,4,65,36,2,6,28.0,5
0,4,65,36,2,7,20.0,5
0,4,65,36,2,8,15.0,5
0,4,66,37,2,0,97.0,6
0,4,66,37,2,1,83.0,6
0,4,66,37,2,2,66.0,6
0,4,66,37,2,3,56.0,6
0,4,66,37,2,4,43.0,6
0,4,66,37,2,5,35.0,6
0,4,66,37,2,6,28.0,6
0,4,66,37,2,7,23.0,6
0,4,66,37,2,8,17.0,6
0,4,67,38,2,0,105.0,7
0,4,67,38,2,1,91.0,7
0,4,67,38,2,2,75.0,7
0,4,67,38,2,3,60.0,7
0,4,67,38,2,4,50.0,7
0,4,67,38,2,5,42.0,7
0,4,67,38,2,6,36.0,7
0,4,67,38,2,7,31.0,7
0,4,67,38,2,8,27.0,7
0,4,67,38,2,9,22.0,7
0,4,67,38,2,10,18.0,7
0,4,68,39,2,0,102.0,8
0,4,68,39,2,1,88.0,8
0,4,68,39,2,2,64.0,8
0,4,68,39,2,3,57.0,8
0,4,68,39,2,4,43.0,8
0,4,68,39,2,5,34.0,8
0,4,68,39,2,6,24.0,8
0,4,68,39,2,7,21.0,8
0,4,68,39,2,8,18.0,8
0,5,80,40,1,0,111.0,0
0,5,80,40,1,1,50.0,0
0,5,80,40,1,2,23.0,0
0,5,80,40,1,3,12.0,0
0,5,81,41,1,0,100.0,1
0,5,81,41,1,1,53.0,1
0,5,81,41,1,2,24.0,1
0,5,82,42,1,0,111.0,2
0,5,82,42,1,1,56.0,2
0,5,82,42,1,2,29.0,2
0,5,82,42,1,3,14.0,2
0,5,83,43,1,0,95.0,3
0,5,83,43,1,1,49.0,3
0,5,83,43,1,2,23.0,3
0,5,83,43,1,3,12.0,3
0,5,84,44,1,0,104.0,4
0,5,84,44,1,1,48.0,4
0,5,84,44,1,2,29.0,4
0,5,84,44,1,3,14.0,4
0,5,85,45,1,0,100.0,5
0,5,85,45,1,1,48.0,5
0,5,85,45,1,2,31.0,5
0,5,85,45,1,3,18.0,5
0,5,86,46,1,0,91.0,6
0,5,86,46,1,1,43.0,6
0,5,86,46,1,2,21.0,6
0,5,87,47,1,0,97.0,7
0,5,87,47,1,1,50.0,7
0,5,87,47,1,2,30.0,7
0,5,87,47,1,3,14.0,7
0,5,88,48,1,0,97.0,8
0,5,88,48,1,1,47.0,8
0,5,88,48,1,2,22.0,8
0,5,89,49,1,0,94.0,9
0,5,89,49,1,1,51.0,9
0,5,89,49,1,2,26.0,9
0,5,89,49,1,3,12.0,9
0,5,90,50,1,0,98.0,10
0,5,90,50,1,1,53.0,10
0,5,90,50,1,2,25.0,10
0,5,90,50,1,3,9.0,10
0,5,91,51,1,0,89.0,11
0,5,91,51,1,1,43.0,11
0,5,91,51,1,2,20.0,11
0,5,92,52,1,0,105.0,12
0,5,92,52,1,1,47.0,12
0,5,92,52,1,2,26.0,12
0,5,93,53,1,0,103.0,13
1,1,0,0,0,0,93.0,0
1,1,0,0,0,1,24.0,0
1,1,1,1,0,0,96.0,1
1,1,1,1,0,1,15.0,1
1,1,2,2,1,0,102.0,2
1,1,2,2,1,1,39.0,2
1,1,2,2,1,2,20.0,2
1,1,2,2,1,3,11.0,2
1,1,3,3,1,0,97.0,3
1,1,3,3,1,1,44.0,3
1,1,3,3,1,2,24.0,3
1,1,4,4,1,0,103.0,4
1,1,4,4,1,1,56.0,4
1,1,4,4,1,2,27.0,4
1,1,4,4,1,3,12.0,4
1,1,5,5,2,0,93.0,5
1,1,5,5,2,1,73.0,5
1,1,5,5,2,2,57.0,5
1,1,5,5,2,3,46.0,5
1,1,5,5,2,4,39.0,5
1,1,5,5,2,5,32.0,5
1,1,5,5,2,6,25.0,5
1,1,5,5,2,7,20.0,5
1,1,6,6,2,0,95.0,6
1,1,6,6,2,1,73.0,6
1,1,6,6,2,2,65.0,6
1,1,6,6,2,3,54.0,6
1,1,6,6,2,4,42.0,6
1,1,6,6,2,5,34.0,6
1,1,6,6,2,6,25.0,6
1,1,6,6,2,7,19.0,6
1,1,7,7,2,0,102.0,7
1,1,7,7,2,1,83.0,7
1,1,7,7,2,2,65.0,7
1,1,7,7,2,3,54.0,7
1,1,7,7,2,4,44.0,7
1,1,7,7,2,5,35.0,7
1,1,7,7,2,6,28.0,7
1,1,7,7,2,7,18.0,7
1,1,8,8,0,0,99.0,8
1,1,8,8,0,1,16.0,8
1,1,9,9,0,0,102.0,9
1,1,9,9,0,1,20.0,9
1,1,9,9,0,2,4.0,9
1,1,10,10,0,0,102.0,10
1,1,10,10,0,1,24.0,10
1,1,10,10,0,2,4.0,10
1,1,11,11,0,0,107.0,11
1,2,20,12,0,0,96.0,0
1,2,20,12,0,1,15.0,0
1,2,21,13,0,0,105.0,1
1,2,21,13,0,1,19.0,1
1,2,22,14,0,0,96.0,2
1,2,22,14,0,1,16.0,2
1,2,23,15,2,0,96.0,3
1,2,23,15,2,1,82.0,3
1,2,23,15,2,2,66.0,3
1,2,23,15,2,3,56.0,3
1,2,23,15,2,4,45.0,3
1,2,23,15,2,5,38.0,3
1,2,23,15,2,6,30.0,3
1,2,23,15,2,7,25.0,3
1,2,23,15,2,8,20.0,3
1,2,24,16,2,0,101.0,4
1,2,24,16,2,1,78.0,4
1,2,24,16,2,2,68.0,4
1,2,24,16,2,3,55.0,4
1,2,24,16,2,4,46.0,4
1,2,24,16,2,5,31.0,4
1,2,24,16,2,6,26.0,4
1,2,24,16,2,7,21.0,4
1,2,25,17,2,0,98.0,5
1,2,25,17,2,1,73.0,5
1,2,25,17,2,2,55.0,5
1,2,25,17,2,3,49.0,5
1,2,25,17,2,4,33.0,5
1,2,25,17,2,5,29.0,5
1,2,25,17,2,6,25.0,5
1,2,25,17,2,7,18.0,5
1,2,26,18,2,0,96.0,6
1,2,26,18,2,1,83.0,6
1,2,26,18,2,2,75.0,6
1,2,26,18,2,3,58.0,6
1,2,26,18,2,4,46.0,6
1,2,26,18,2,5,36.0,6
1,2,26,18,2,6,29.0,6
1,2,26,18,2,7,23.0,6
1,2,27,19,2,0,102.0,7
1,2,27,19,2,1,80.0,7
1,2,27,19,2,2,67.0,7
1,2,27,19,2,3,59.0,7
1,2,27,19,2,4,44.0,7
1,2,27,19,2,5,30.0,7
1,2,27,19,2,6,24.0,7
1,2,27,19,2,7,19.0,7
1,2,28,20,1,0,99.0,8
1,2,28,20,1,1,51.0,8
1,2,28,20,1,2,23.0,8
1,2,29,21,2,0,107.0,9
1,2,29,21,2,1,89.0,9
1,2,29,21,2,2,64.0,9
1,2,29,21,2,3,55.0,9
1,2,29,21,2,4,45.0,9
1,2,29,21,2,5,37.0,9
1,2,29,21,2,6,31.0,9
1,2,29,21,2,7,26.0,9
1,2,29,21,2,8,21.0,9
1,3,40,22,1,0,98.0,0
1,3,40,22,1,1,44.0,0
1,3,40,22,1,2,21.0,0
1,3,41,23,2,0,100.0,1
1,3,41,23,2,1,84.0,1
1,3,41,23,2,2,71.0,1
1,3,41,23,2,3,50.0,1
1,3,41,23,2,4,44.0,1
1,3,41,23,2,5,37.0,1
1,3,41,23,2,6,28.0,1
1,3,41,23,2,7,24.0,1
1,3,42,24,1,0,104.0,2
1,3,42,24,1,1,47.0,2
1,3,42,24,1,2,25.0,2
1,3,42,24,1,3,11.0,2
1,3,43,25,1,0,105.0,3
1,3,43,25,1,1,46.0,3
1,3,43,25,1,2,21.0,3
1,3,44,26,1,0,95.0,4
1,3,44,26,1,1,48.0,4
1,3,44,26,1,2,26.0,4
1,3,44,26,1,3,13.0,4
1,3,45,27,1,0,104.0,5
1,3,45,27,1,1,52.0,5
1,3,45,27,1,2,27.0,5
1,3,45,27,1,3,16.0,5
1,3,46,28,2,0,106.0,6
1,3,46,28,2,1,86.0,6
1,3,46,28,2,2,70.0,6
1,3,46,28,2,3,61.0,6
1,3,46,28,2,4,46.0,6
1,3,46,28,2,5,38.0,6
1,3,46,28,2,6,28.0,6
1,3,46,28,2,7,23.0,6
1,3,47,29,2,0,95.0,7
1,3,47,29,2,1,73.0,7
1,3,47,29,2,2,61.0,7
1,3,47,29,2,3,47.0,7
1,3,47,29,2,4,40.0,7
1,3,47,29,2,5,31.0,7
1,3,47,29,2,6,25.0,7
1,3,48,30,1,0,93.0,8
1,3,48,30,1,1,46.0,8
1,3,48,30,1,2,19.0,8
1,3,49,31,1,0,95.0,9
1,3,49,31,1,1,49.0,9
1,3,49,31,1,2,26.0,9
1,3,49,31,1,3,12.0,9
1,3,50,32,2,0,103.0,10
1,4,60,33,0,0,94.0,0
1,4,60,33,0,1,23.0,0
1,4,61,34,0,0,96.0,1
1,4,61,34,0,1,16.0,1
1,4,61,34,0,2,3.0,1
1,4,62,35,0,0,105.0,2
1,4,62,35,0,1,20.0,2
1,4,63,36,2,0,113.0,3
1,4,63,36,2,1,96.0,3
1,4,63,36,2,2,87.0,3
1,4,63,36,2,3,72.0,3
1,4,63,36,2,4,66.0,3
1,4,63,36,2,5,54.0,3
1,4,63,36,2,6,44.0,3
1,4,63,36,2,7,36.0,3
1,4,63,36,2,8,28.0,3
1,4,63,36,2,9,20.0,3
1,4,64,37,2,0,103.0,4
1,4,64,37,2,1,84.0,4
1,4,64,37,2,2,73.0,4
1,4,64,37,2,3,63.0,4
1,4,64,37,2,4,49.0,4
1,4,64,37,2,5,41.0,4
1,4,64,37,2,6,33.0,4
1,4,64,37,2,7,25.0,4
1,4,64,37,2,8,20.0,4
1,4,65,38,2,0,92.0,5
1,4,65,38,2,1,75.0,5
1,4,65,38,2,2,65.0,5
1,4,65,38,2,3,52.0,5
1,4,65,38,2,4,47.0,5
1,4,65,38,2,5,39.0,5
1,4,65,38,2,6,31.0,5
1,4,65,38,2,7,23.0,5
1,4,66,39,2,0,101.0,6
1,4,66,39,2,1,87.0,6
1,4,66,39,2,2,61.0,6
1,4,66,39,2,3,43.0,6
1,4,66,39,2,4,36.0,6
1,4,66,39,2,5,28.0,6
1,4,66,39,2,6,22.0,6
1,4,67,40,2,0,99.0,7
1,4,67,40,2,1,86.0,7
1,4,67,40,2,2,72.0,7
1,4,67,40,2,3,56.0,7
1,4,67,40,2,4,49.0,7
1,4,67,40,2,5,40.0,7
1,4,67,40,2,6,34.0,7
1,4,67,40,2,7,27.0,7
1,4,67,40,2,8,21.0,7
1,4,68,41,2,0,108.0,8
1,4,68,41,2,1,86.0,8
1,4,68,41,2,2,67.0,8
1,4,68,41,2,3,56.0,8
1,4,68,41,2,4,39.0,8
1,4,68,41,2,5,30.0,8
1,4,68,41,2,6,22.0,8
1,4,69,42,0,0,96.0,9
1,5,80,43,1,0,104.0,0
1,5,80,43,1,1,54.0,0
1,5,80,43,1,2,34.0,0
1,5,80,43,1,3,17.0,0
1,5,81,44,1,0,97.0,1
1,5,82,45,1,0,94.0,2
1,5,82,45,1,1,44.0,2
1,5,82,45,1,2,27.0,2
1,5,83,46,1,0,105.0,3
1,5,83,46,1,1,41.0,3
1,5,83,46,1,2,22.0,3
1,5,84,47,1,0,95.0,4
1,5,84,47,1,1,51.0,4
1,5,84,47,1,2,28.0,4
1,5,84,47,1,3,14.0,4
1,5,84,47,1,4,7.0,4
1,5,85,48,1,0,102.0,5
1,5,85,48,1,1,48.0,5
1,5,85,48,1,2,27.0,5
1,5,86,49,1,0,101.0,6
1,5,86,49,1,1,51.0,6
1,5,86,49,1,2,31.0,6
1,5,86,49,1,3,15.0,6
1,5,87,50,1,0,99.0,7
1,5,87,50,1,1,47.0,7
1,5,87,50,1,2,25.0,7
1,5,87,50,1,3,12.0,7
1,5,88,51,1,0,102.0,8
1,5,88,51,1,1,44.0,8
1,5,88,51,1,2,20.0,8
1,5,88,51,1,3,10.0,8
1,5,88,51,1,4,5.0,8
1,5,89,52,1,0,97.0,9
1,5,89,52,1,1,42.0,9
1,5,89,52,1,2,26.0,9
1,5,89,52,1,3,12.0,9
1,5,90,53,1,0,106.0,10
1,5,90,53,1,1,52.0,10
1,5,90,53,1,2,24.0,10
1,5,91,54,1,0,101.0,11
1,5,91,54,1,1,49.0,11
1,5,91,54,1,2,29.0,11
1,5,92,55,1,0,103.0,12
2,1,0,0,0,0,96.0,0
2,1,0,0,0,1,16.0,0
2,1,0,0,0,2,3.0,0
2,1,0,0,0,3,1.0,0
2,1,1,1,0,0,107.0,1
2,1,1,1,0,1,17.0,1
2,1,1,1,0,2,3.0,1
2,1,2,2,1,0,103.0,2
2,1,2,2,1,1,44.0,2
2,1,2,2,1,2,24.0,2
2,1,2,2,1,3,11.0,2
2,1,3,3,1,0,97.0,3
2,1,3,3,1,1,45.0,3
2,1,3,3,1,2,27.0,3
2,1,3,3,1,3,16.0,3
2,1,3,3,1,4,9.0,3
2,1,4,4,1,0,101.0,4
2,1,4,4,1,1,49.0,4
2,1,4,4,1,2,25.0,4
2,1,4,4,1,3,12.0,4
2,1,5,5,2,0,108.0,5
2,1,5,5,2,1,95.0,5
2,1,5,5,2,2,87.0,5
2,1,5,5,2,3,74.0,5
2,1,5,5,2,4,59.0,5
2,1,5,5,2,5,45.0,5
2,1,5,5,2,6,35.0,5
2,1,5,5,2,7,30.0,5
2,1,5,5,2,8,24.0,5
2,1,5,5,2,9,21.0,5
2,1,5,5,2,10,17.0,5
2,1,6,6,2,0,108.0,6
2,1,6,6,2,1,85.0,6
2,1,6,6,2,2,67.0,6
2,1,6,6,2,3,57.0,6
2,1,6,6,2,4,46.0,6
2,1,6,6,2,5,36.0,6
2,1,6,6,2,6,28.0,6
2,1,6,6,2,7,22.0,6
2,1,7,7,2,0,103.0,7
2,1,7,7,2,1,80.0,7
2,1,7,7,2,2,71.0,7
2,1,7,7,2,3,65.0,7
2,1,7,7,2,4,53.0,7
2,1,7,7,2,5,41.0,7
2,1,7,7,2,6,34.0,7
2,1,7,7,2,7,26.0,7
2,1,7,7,2,8,23.0,7
2,1,8,8,0,0,103.0,8
2,1,8,8,0,1,17.0,8
2,1,8,8,0,2,5.0,8
2,1,9,9,0,0,107.0,9
2,1,9,9,0,1,21.0,9
2,1,9,9,0,2,4.0,9
2,1,10,10,0,0,108.0,10
2,1,10,10,0,1,21.0,10
2,1,10,10,0,2,6.0,10
2,2,20,11,0,0,86.0,0
2,2,20,11,0,1,20.0,0
2,2,20,11,0,2,3.0,0
2,2,21,12,0,0,100.0,1
2,2,21,12,0,1,22.0,1
2,2,22,13,0,0,94.0,2
2,2,22,13,0,1,28.0,2
2,2,23,14,2,0,101.0,3
2,2,23,14,2,1,87.0,3
2,2,23,14,2,2,73.0,3
2,2,23,14,2,3,57.0,3
2,2,23,14,2,4,50.0,3
2,2,23,14,2,5,43.0,3
2,2,23,14,2,6,31.0,3
2,2,23,14,2,7,24.0,3
2,2,23,14,2,8,18.0,3
2,2,24,15,2,0,97.0,4
2,2,24,15,2,1,76.0,4
2,2,24,15,2,2,65.0,4
2,2,24,15,2,3,50.0,4
2,2,24,15,2,4,38.0,4
2,2,24,15,2,5,32.0,4
2,2,25,16,2,0,102.0,5
2,2,25,16,2,1,79.0,5
2,2,25,16,2,2,69.0,5
2,2,25,16,2,3,48.0,5
2,2,25,16,2,4,38.0,5
2,2,25,16,2,5,29.0,5
2,2,25,16,2,6,25.0,5
2,2,26,17,2,0,96.0,6
2,2,26,17,2,1,74.0,6
2,2,26,17,2,2,54.0,6
2,2,26,17,2,3,46.0,6
2,2,26,17,2,4,38.0,6
2,2,26,17,2,5,31.0,6
2,2,26,17,2,6,26.0,6
2,2,26,17,2,7,20.0,6
2,2,27,18,2,0,104.0,7
2,2,27,18,2,1,88.0,7
2,2,27,18,2,2,70.0,7
2,2,27,18,2,3,50.0,7
2,2,27,18,2,4,39.0,7
2,2,27,18,2,5,33.0,7
2,2,27,18,2,6,27.0,7
2,2,28,19,1,0,97.0,8
2,2,28,19,1,1,51.0,8
2,2,28,19,1,2,24.0,8
2,2,28,19,1,3,11.0,8
2,2,29,20,2,0,98.0,9
2,2,29,20,2,1,81.0,9
2,2,29,20,2,2,63.0,9
2,2,29,20,2,3,52.0,9
2,2,29,20,2,4,47.0,9
2,2,29,20,2,5,38.0,9
2,2,29,20,2,6,31.0,9
2,2,29,20,2,7,25.0,9
2,2,29,20,2,8,21.0,9
2,2,30,21,2,0,93.0,10
2,3,40,22,1,0,108.0,0
2,3,40,22,1,1,56.0,0
2,3,40,22,1,2,29.0,0
2,3,41,23,2,0,100.0,1
2,3,41,23,2,1,81.0,1
2,3,41,23,2,2,66.0,1
2,3,41,23,2,3,57.0,1
2,3,41,23,2,4,40.0,1
2,3,41,23,2,5,33.0,1
2,3,41,23,2,6,24.0,1
2,3,42,24,1,0,109.0,2
2,3,42,24,1,1,48.0,2
2,3,42,24,1,2,22.0,2
2,3,43,25,1,0,102.0,3
2,3,43,25,1,1,56.0,3
2,3,43,25,1,2,26.0,3
2,3,43,25,1,3,13.0,3
2,3,44,26,1,0,94.0,4
2,3,44,26,1,1,51.0,4
2,3,44,26,1,2,28.0,4
2,3,45,27,1,0,101.0,5
2,3,45,27,1,1,39.0,5
2,3,45,27,1,2,19.0,5
2,3,46,28,2,0,93.0,6
2,3,46,28,2,1,64.0,6
2,3,46,28,2,2,56.0,6
2,3,46,28,2,3,46.0,6
2,3,46,28,2,4,41.0,6
2,3,46,28,2,5,36.0,6
2,3,46,28,2,6,29.0,6
2,3,46,28,2,7,25.0,6
2,3,46,28,2,8,19.0,6
2,3,47,29,2,0,101.0,7
2,3,47,29,2,1,86.0,7
2,3,47,29,2,2,69.0,7
2,3,47,29,2,3,50.0,7
2,3,47,29,2,4,37.0,7
2,3,47,29,2,5,28.0,7
2,3,47,29,2,6,22.0,7
2,3,48,30,1,0,97.0,8
2,3,48,30,1,1,44.0,8
2,3,48,30,1,2,23.0,8
2,3,48,30,1,3,13.0,8
2,3,49,31,1,0,99.0,9
2,3,49,31,1,1,41.0,9
2,3,49,31,1,2,18.0,9
2,3,50,32,2,0,103.0,10
2,3,50,32,2,1,65.0,10
2,3,50,32,2,2,48.0,10
2,3,50,32,2,3,38.0,10
2,3,50,32,2,4,31.0,10
2,3,50,32,2,5,24.0,10
2,3,51,33,2,0,102.0,11
2,4,60,34,0,0,93.0,0
2,4,60,34,0,1,19.0,0
2,4,60,34,0,2,3.0,0
2,4,60,34,0,3,1.0,0
2,4,61,35,0,0,104.0,1
2,4,61,35,0,1,15.0,1
2,4,61,35,0,2,4.0,1
2,4,62,36,0,0,106.0,2
2,4,62,36,0,1,22.0,2
2,4,63,37,2,0,102.0,3
2,4,63,37,2,1,85.0,3
2,4,63,37,2,2,68.0,3
2,4,63,37,2,3,53.0,3
2,4,63,37,2,4,44.0,3
2,4,63,37,2,5,34.0,3
2,4,63,37,2,6,27.0,3
2,4,64,38,2,0,101.0,4
2,4,64,38,2,1,79.0,4
2,4,64,38,2,2,60.0,4
2,4,64,38,2,3,46.0,4
2,4,64,38,2,4,38.0,4
2,4,64,38,2,5,33.0,4
2,4,64,38,2,6,28.0,4
2,4,64,38,2,7,21.0,4
2,4,65,39,2,0,92.0,5
2,4,65,39,2,1,77.0,5
2,4,65,39,2,2,67.0,5
2,4,65,39,2,3,57.0,5
2,4,65,39,2,4,42.0,5
2,4,65,39,2,5,32.0,5
2,4,66,40,2,0,98.0,6
2,4,66,40,2,1,80.0,6
2,4,66,40,2,2,60.0,6
2,4,66,40,2,3,41.0,6
2,4,66,40,2,4,33.0,6
2,4,66,40,2,5,29.0,6
2,4,66,40,2,6,23.0,6
2,4,67,41,2,0,98.0,7
2,4,67,41,2,1,82.0,7
2,4,67,41,2,2,66.0,7
2,4,67,41,2,3,53.0,7
2,4,67,41,2,4,46.0,7
2,4,67,41,2,5,36.0,7
2,4,67,41,2,6,29.0,7
2,4,67,41,2,7,24.0,7
2,4,67,41,2,8,20.0,7
2,4,68,42,2,0,104.0,8
2,4,68,42,2,1,89.0,8
2,4,68,42,2,2,67.0,8
2,4,68,42,2,3,61.0,8
2,4,68,42,2,4,42.0,8
2,4,68,42,2,5,33.0,8
2,4,68,42,2,6,28.0,8
