sub_num,block,galaxy,diff_mean
25.0,2.0,0,1.0
25.0,2.0,1,-0.2222222222222222
25.0,2.0,2,-2.892857142857143
26.0,2.0,0,1.1538461538461537
26.0,2.0,1,0.64
26.0,2.0,2,2.473684210526316
27.0,2.0,0,1.0
27.0,2.0,1,0.48
27.0,2.0,2,1.0952380952380953
28.0,2.0,0,1.0714285714285714
28.0,2.0,1,0.2692307692307692
28.0,2.0,2,1.2380952380952381
29.0,2.0,0,1.0909090909090908
29.0,2.0,1,0.6153846153846154
29.0,2.0,2,2.8947368421052633
30.0,2.0,0,0.9375
30.0,2.0,1,0.4230769230769231
30.0,2.0,2,0.13636363636363635
31.0,2.0,0,1.1818181818181819
31.0,2.0,1,0.84
31.0,2.0,2,3.611111111111111
32.0,2.0,0,1.0
32.0,2.0,1,0.5769230769230769
32.0,2.0,2,2.45
33.0,2.0,0,1.0
33.0,2.0,1,-0.19230769230769232
33.0,2.0,2,-1.3703703703703705
34.0,2.0,0,0.9285714285714286
34.0,2.0,1,0.64
34.0,2.0,2,2.1
35.0,2.0,0,0.8235294117647058
35.0,2.0,1,-0.4444444444444444
35.0,2.0,2,-2.413793103448276
36.0,2.0,0,1.0
36.0,2.0,1,0.64
36.0,2.0,2,2.4210526315789473
37.0,2.0,0,1.25
37.0,2.0,1,0.72
37.0,2.0,2,3.3333333333333335
38.0,2.0,0,1.25
38.0,2.0,1,0.48
38.0,2.0,2,4.117647058823529
0.0,3.0,0,1.4285714285714286
0.0,3.0,1,0.72
0.0,3.0,2,1.9473684210526316
1.0,3.0,0,1.2307692307692308
1.0,3.0,1,0.5769230769230769
1.0,3.0,2,1.65
2.0,3.0,0,1.0
2.0,3.0,1,0.56
2.0,3.0,2,1.1428571428571428
3.0,3.0,0,1.0
3.0,3.0,1,0.5
3.0,3.0,2,1.45
4.0,3.0,0,1.0714285714285714
4.0,3.0,1,0.38461538461538464
4.0,3.0,2,1.65
5.0,3.0,0,1.0
5.0,3.0,1,0.038461538461538464
5.0,3.0,2,0.17391304347826086
6.0,3.0,0,0.9444444444444444
6.0,3.0,1,-0.3333333333333333
6.0,3.0,2,-1.8076923076923077
7.0,3.0,0,1.0
7.0,3.0,1,-0.2222222222222222
7.0,3.0,2,-2.75
8.0,3.0,0,1.0
8.0,3.0,1,-0.07692307692307693
8.0,3.0,2,-0.48
9.0,3.0,0,1.1538461538461537
9.0,3.0,1,0.34615384615384615
9.0,3.0,2,2.0526315789473686
10.0,3.0,0,1.0
10.0,3.0,1,0.2692307692307692
10.0,3.0,2,1.1904761904761905
11.0,3.0,0,1.0
11.0,3.0,1,0.11538461538461539
11.0,3.0,2,0.391304347826087
12.0,3.0,0,1.0714285714285714
12.0,3.0,1,0.38461538461538464
12.0,3.0,2,1.0952380952380953
13.0,3.0,0,1.0666666666666667
13.0,3.0,1,0.038461538461538464
13.0,3.0,2,1.0
14.0,3.0,0,1.0
14.0,3.0,1,0.15384615384615385
14.0,3.0,2,0.5
15.0,3.0,0,1.0
15.0,3.0,1,0.23076923076923078
15.0,3.0,2,0.5
16.0,3.0,0,1.2307692307692308
16.0,3.0,1,0.48
16.0,3.0,2,3.0
17.0,3.0,0,0.7894736842105263
17.0,3.0,1,-0.2857142857142857
17.0,3.0,2,-2.7777777777777777
18.0,3.0,0,1.0714285714285714
18.0,3.0,1,0.46153846153846156
18.0,3.0,2,1.7
19.0,3.0,0,1.0
19.0,3.0,1,-0.2222222222222222
19.0,3.0,2,-2.4814814814814814
20.0,3.0,0,0.9230769230769231
20.0,3.0,1,0.5
20.0,3.0,2,3.0
22.0,3.0,0,0.9333333333333333
22.0,3.0,1,0.07692307692307693
22.0,3.0,2,0.6086956521739131
23.0,3.0,0,0.9333333333333333
23.0,3.0,1,0.2692307692307692
23.0,3.0,2,0.6818181818181818
25.0,3.0,0,0.9473684210526315
25.0,3.0,1,-0.18518518518518517
25.0,3.0,2,-1.9230769230769231
26.0,3.0,0,1.0769230769230769
26.0,3.0,1,0.64
26.0,3.0,2,2.6842105263157894
27.0,3.0,0,0.9285714285714286
27.0,3.0,1,0.34615384615384615
27.0,3.0,2,0.8636363636363636
28.0,3.0,0,0.9285714285714286
28.0,3.0,1,0.07692307692307693
28.0,3.0,2,1.0909090909090908
29.0,3.0,0,1.0
29.0,3.0,1,0.07692307692307693
29.0,3.0,2,1.9523809523809523
30.0,3.0,0,1.0
30.0,3.0,1,0.4230769230769231
30.0,3.0,2,0.36363636363636365
31.0,3.0,0,1.0714285714285714
31.0,3.0,1,0.6
31.0,3.0,2,2.4210526315789473
32.0,3.0,0,1.25
32.0,3.0,1,0.56
32.0,3.0,2,2.8947368421052633
33.0,3.0,0,1.0
33.0,3.0,1,0.11538461538461539
33.0,3.0,2,-0.20833333333333334
34.0,3.0,0,1.0
34.0,3.0,1,0.64
34.0,3.0,2,1.95
35.0,3.0,0,1.0
35.0,3.0,1,-0.15384615384615385
35.0,3.0,2,-0.4
36.0,3.0,0,1.1333333333333333
36.0,3.0,1,0.56
36.0,3.0,2,2.0526315789473686
37.0,3.0,0,1.4545454545454546
37.0,3.0,1,0.76
37.0,3.0,2,4.470588235294118
38.0,3.0,0,1.0
38.0,3.0,1,0.4
38.0,3.0,2,2.4210526315789473
0.0,4.0,0,1.1666666666666667
0.0,4.0,1,0.72
0.0,4.0,2,3.111111111111111
1.0,4.0,0,1.0714285714285714
1.0,4.0,1,0.46153846153846156
1.0,4.0,2,1.25
2.0,4.0,0,0.9333333333333333
2.0,4.0,1,0.4230769230769231
2.0,4.0,2,1.65
3.0,4.0,0,1.0
3.0,4.0,1,0.46153846153846156
3.0,4.0,2,1.45
4.0,4.0,0,1.0
4.0,4.0,1,0.23076923076923078
4.0,4.0,2,1.1818181818181819
5.0,4.0,0,1.0
5.0,4.0,1,0.2692307692307692
5.0,4.0,2,1.0952380952380953
6.0,4.0,0,1.0
6.0,4.0,1,-0.4074074074074074
6.0,4.0,2,-2.3846153846153846
7.0,4.0,0,0.9473684210526315
7.0,4.0,1,-0.2962962962962963
7.0,4.0,2,-2.6296296296296298
8.0,4.0,0,0.9375
8.0,4.0,1,0.19230769230769232
8.0,4.0,2,-0.13043478260869565
9.0,4.0,0,1.0769230769230769
9.0,4.0,1,0.2692307692307692
9.0,4.0,2,1.75
10.0,4.0,0,1.0
10.0,4.0,1,0.34615384615384615
10.0,4.0,2,1.2380952380952381
11.0,4.0,0,1.0
11.0,4.0,1,0.07692307692307693
11.0,4.0,2,0.7272727272727273
12.0,4.0,0,1.1538461538461537
12.0,4.0,1,0.3076923076923077
12.0,4.0,2,2.1
13.0,4.0,0,1.0714285714285714
13.0,4.0,1,0.64
13.0,4.0,2,2.0526315789473686
14.0,4.0,0,1.0
14.0,4.0,1,-0.07692307692307693
14.0,4.0,2,-0.12
15.0,4.0,0,1.0
15.0,4.0,1,0.3076923076923077
15.0,4.0,2,0.5454545454545454
16.0,4.0,0,1.3333333333333333
16.0,4.0,1,0.6
16.0,4.0,2,2.6842105263157894
17.0,4.0,0,0.6842105263157895
17.0,4.0,1,-0.39285714285714285
17.0,4.0,2,-3.967741935483871
18.0,4.0,0,1.0714285714285714
18.0,4.0,1,0.68
18.0,4.0,2,1.75
19.0,4.0,0,1.0
19.0,4.0,1,-0.23076923076923078
19.0,4.0,2,-0.84
20.0,4.0,0,1.3636363636363635
20.0,4.0,1,0.5416666666666666
20.0,4.0,2,4.411764705882353
22.0,4.0,0,1.0
22.0,4.0,1,0.19230769230769232
22.0,4.0,2,0.7272727272727273
23.0,4.0,0,1.0
23.0,4.0,1,0.038461538461538464
23.0,4.0,2,-0.24
25.0,4.0,0,1.0
25.0,4.0,1,-0.11538461538461539
25.0,4.0,2,-1.3076923076923077
26.0,4.0,0,1.0
26.0,4.0,1,0.64
26.0,4.0,2,2.5789473684210527
27.0,4.0,0,1.0
27.0,4.0,1,0.38461538461538464
27.0,4.0,2,1.2380952380952381
28.0,4.0,0,1.0769230769230769
28.0,4.0,1,0.52
28.0,4.0,2,1.75
29.0,4.0,0,1.0
29.0,4.0,1,0.38461538461538464
29.0,4.0,2,2.526315789473684
30.0,4.0,0,1.0
30.0,4.0,1,0.5
30.0,4.0,2,1.1428571428571428
31.0,4.0,0,1.0
31.0,4.0,1,0.6
31.0,4.0,2,2.263157894736842
32.0,4.0,0,1.5833333333333333
32.0,4.0,1,0.7916666666666666
32.0,4.0,2,3.4444444444444446
33.0,4.0,0,1.0
33.0,4.0,1,0.0
33.0,4.0,2,-0.52
34.0,4.0,0,1.0
34.0,4.0,1,0.68
34.0,4.0,2,1.9
35.0,4.0,0,1.0
35.0,4.0,1,-0.2962962962962963
35.0,4.0,2,-1.5384615384615385
36.0,4.0,0,1.1428571428571428
36.0,4.0,1,0.64
36.0,4.0,2,2.6315789473684212
37.0,4.0,0,1.1666666666666667
37.0,4.0,1,0.56
37.0,4.0,2,4.411764705882353
38.0,4.0,0,1.0769230769230769
38.0,4.0,1,0.6
38.0,4.0,2,2.263157894736842
0.0,5.0,0,1.0833333333333333
0.0,5.0,1,0.56
0.0,5.0,2,3.823529411764706
1.0,5.0,0,1.0
1.0,5.0,1,0.5
1.0,5.0,2,0.9523809523809523
2.0,5.0,0,1.0
2.0,5.0,1,0.46153846153846156
2.0,5.0,2,1.0952380952380953
3.0,5.0,0,1.0
3.0,5.0,1,0.46153846153846156
3.0,5.0,2,1.6
4.0,5.0,0,1.0
4.0,5.0,1,0.23076923076923078
4.0,5.0,2,1.7
5.0,5.0,0,1.0
5.0,5.0,1,-0.07692307692307693
5.0,5.0,2,0.125
6.0,5.0,0,0.9473684210526315
6.0,5.0,1,-0.3333333333333333
6.0,5.0,2,-3.037037037037037
7.0,5.0,0,1.0
7.0,5.0,1,-0.4074074074074074
7.0,5.0,2,-2.48
8.0,5.0,0,1.0
8.0,5.0,1,-0.07692307692307693
8.0,5.0,2,-0.8846153846153846
9.0,5.0,0,1.0833333333333333
9.0,5.0,1,0.3076923076923077
9.0,5.0,2,2.15
10.0,5.0,0,1.0714285714285714
10.0,5.0,1,0.15384615384615385
10.0,5.0,2,1.7
11.0,5.0,0,1.0
11.0,5.0,1,0.038461538461538464
11.0,5.0,2,0.391304347826087
12.0,5.0,0,1.0714285714285714
12.0,5.0,1,0.38461538461538464
12.0,5.0,2,1.5
13.0,5.0,0,1.0
13.0,5.0,1,0.3076923076923077
13.0,5.0,2,0.5909090909090909
14.0,5.0,0,1.0
14.0,5.0,1,0.038461538461538464
14.0,5.0,2,0.08695652173913043
15.0,5.0,0,1.0
15.0,5.0,1,0.15384615384615385
15.0,5.0,2,0.7272727272727273
16.0,5.0,0,1.25
16.0,5.0,1,0.3076923076923077
16.0,5.0,2,2.736842105263158
17.0,5.0,0,0.8235294117647058
17.0,5.0,1,-0.11538461538461539
17.0,5.0,2,-1.9285714285714286
18.0,5.0,0,1.0714285714285714
18.0,5.0,1,0.56
18.0,5.0,2,1.7
19.0,5.0,0,1.0
19.0,5.0,1,-0.3076923076923077
19.0,5.0,2,-1.4814814814814814
20.0,5.0,0,1.2857142857142858
20.0,5.0,1,0.5
20.0,5.0,2,2.8333333333333335
22.0,5.0,0,1.0
22.0,5.0,1,0.23076923076923078
22.0,5.0,2,1.4761904761904763
23.0,5.0,0,1.0
23.0,5.0,1,0.11538461538461539
23.0,5.0,2,-0.24
25.0,5.0,0,1.0
25.0,5.0,1,-0.07692307692307693
25.0,5.0,2,-0.6153846153846154
26.0,5.0,0,1.0769230769230769
26.0,5.0,1,0.46153846153846156
26.0,5.0,2,2.210526315789474
27.0,5.0,0,1.0
27.0,5.0,1,0.52
27.0,5.0,2,1.1428571428571428
28.0,5.0,0,1.0
28.0,5.0,1,0.23076923076923078
28.0,5.0,2,0.3181818181818182
29.0,5.0,0,1.0
29.0,5.0,1,0.3076923076923077
29.0,5.0,2,1.85
30.0,5.0,0,1.0
30.0,5.0,1,0.3076923076923077
30.0,5.0,2,0.5
31.0,5.0,0,1.0
31.0,5.0,1,0.68
31.0,5.0,2,2.736842105263158
32.0,5.0,0,1.4545454545454546
32.0,5.0,1,0.75
32.0,5.0,2,3.8333333333333335
33.0,5.0,0,1.0
33.0,5.0,1,-0.15384615384615385
33.0,5.0,2,-1.4814814814814814
34.0,5.0,0,0.9285714285714286
34.0,5.0,1,0.5384615384615384
34.0,5.0,2,2.2
35.0,5.0,0,1.0
35.0,5.0,1,-0.3333333333333333
35.0,5.0,2,-2.8214285714285716
36.0,5.0,0,1.1428571428571428
36.0,5.0,1,0.46153846153846156
36.0,5.0,2,1.8
37.0,5.0,0,1.5
37.0,5.0,1,0.8
37.0,5.0,2,3.2222222222222223
38.0,5.0,0,1.1538461538461537
38.0,5.0,1,0.48
38.0,5.0,2,2.9444444444444446
